pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,vel_x,vel_y,vel_z,omg_x,omg_y,omg_z,delta_pos_x,delta_pos_y,delta_pos_z,delta_ori_x,delta_ori_y,delta_ori_z,f_x_out,f_y_out,f_z_out,torque_x_out,torque_y_out,torque_z_out
1.7049885,-1.899508,1.9318837,3.1558576,-2.0620291,2.7511876,5.3042397,-0.49487123,-0.39761475,-3.368865,-0.2920235,3.025749,-4.8090105,0.4881719,0.39761475,3.5519,-0.37648872,3.0337777,1.8320019,1.8865641,-1.9104851,1.8884132,1.8887919,1.8864988
1.7014905,-1.898647,1.9192845,3.1309538,-2.0523977,2.7358155,5.038586,-0.4553654,-0.5477458,-3.3420587,-0.33570543,3.0094361,-4.630791,0.4469139,0.5477458,3.5227892,-0.46943006,3.0211766,1.814571,1.8643583,-1.892496,1.8660284,1.8664545,1.864236
1.6979864,-1.8975619,1.9032017,3.1062143,-2.0412586,2.72049,4.819343,-0.40921324,-0.5899498,-3.3167756,-0.41619846,2.9953833,-4.4350023,0.39751005,0.5899498,3.486814,-0.53510827,3.0068507,1.7982428,1.8430911,-1.8709159,1.8446702,1.8450946,1.8429844
1.6944754,-1.8962086,1.8861395,3.0816782,-2.029054,2.7052171,4.5889506,-0.35663405,-0.72201395,-3.2878659,-0.46852118,2.9796858,-4.2804585,0.34322426,0.72201395,3.4523842,-0.6278172,2.9943569,1.7785351,1.8178544,-1.8487525,1.8192621,1.8197242,1.8177083
1.6909591,-1.8945606,1.866013,3.0573363,-2.015345,2.6899905,4.3980303,-0.29843923,-0.7619114,-3.260208,-0.5510856,2.965876,-4.1110077,0.28205988,0.7619114,3.4120831,-0.69652283,2.9803736,1.7578385,1.7914944,-1.8254615,1.7928001,1.793261,1.7913657
1.6874367,-1.8925805,1.8449607,3.033222,-2.0005217,2.6748154,4.1978745,-0.23481677,-0.8712283,-3.2294629,-0.6090528,2.950669,-3.973954,0.2167529,0.8712283,3.3727298,-0.784753,2.9677527,1.7355511,1.7631289,-1.800652,1.7642764,1.7647638,1.7629788
1.6839097,-1.8902458,1.8213717,3.0093298,-1.9842669,2.6596866,4.0295258,-0.16665025,-0.90740925,-3.1996324,-0.6896704,2.936921,-3.8258252,0.14603634,0.90740925,3.3286963,-0.8531389,2.9539356,1.7140183,1.7354175,-1.7734175,1.7364553,1.7369423,1.7352855
1.6803774,-1.8875271,1.7969432,2.9856865,-1.9669025,2.644609,3.8549218,-0.09431473,-0.9900901,-3.1673796,-0.7502,2.9220724,-3.700751,0.072144024,0.9900901,3.2850122,-0.93289787,2.9409626,1.6903871,1.7053756,-1.7461424,1.7062738,1.7067751,1.7052402
1.6768408,-1.8844073,1.7705961,2.9622898,-1.9482442,2.629579,3.7040386,-0.01872856,-1.0212466,-3.135686,-0.8250348,2.9082034,-3.5694046,-0.0054914127,1.0212466,3.23801,-0.9977148,2.9271317,1.6676159,1.6761316,-1.7168403,1.6769159,1.6774174,1.6760135
1.6732996,-1.8808659,1.7435262,2.9391584,-1.9285343,2.6146002,3.5506883,0.05964297,-1.0743233,-3.102321,-0.8850584,2.8935747,-3.4514613,-0.085212074,1.0743233,3.1907556,-1.0653939,2.9136007,1.6451079,1.6471021,-1.6861888,1.6477696,1.6482729,1.6469982
1.6697543,-1.8768919,1.7152246,2.9162939,-1.9077264,2.5996711,3.41266,0.13984731,-1.0993198,-3.0691454,-0.95057994,2.879414,-3.3327816,-0.16689934,1.0993198,3.14166,-1.1236058,2.899584,1.6209087,1.6163614,-1.656604,1.6169143,1.6174184,1.6162724
1.6662048,-1.8724741,1.686343,2.8937066,-1.8859742,2.5847936,3.2766392,0.22137477,-1.120859,-3.0351098,-1.0071489,2.864866,-3.2178965,-0.24949344,1.120859,3.0917296,-1.1761053,2.8853154,1.5983082,1.5873481,-1.6254332,1.5878106,1.5883042,1.5872899
1.6626514,-1.867608,1.6569616,2.8714013,-1.8633701,2.5699687,3.1475432,0.30324227,-1.1387504,-3.0008929,-1.0602485,2.8502607,-3.108305,-0.33222747,1.1387504,3.0414958,-1.2249775,2.8709543,1.5740727,1.5567242,-1.5958356,1.5570748,1.5575701,1.5566776
1.6590941,-1.8622926,1.627165,2.8493795,-1.8399732,2.555197,3.0253603,0.3849383,-1.127933,-2.9666595,-1.1106157,2.8356574,-2.9931967,-0.41464806,1.127933,2.989884,-1.2598032,2.8558013,1.5505658,1.5271211,-1.5666296,1.5274105,1.5278833,1.5271202
1.6555327,-1.8565298,1.5976194,2.8276494,-1.8160112,2.5404809,2.9018948,0.46546242,-1.1380255,-2.9318845,-1.1487021,2.8204768,-2.8895931,-0.49539095,1.1380255,2.939513,-1.2969967,2.8409555,1.5297657,1.5002972,-1.535216,1.5004805,1.5009562,1.5003036
1.6519679,-1.8503287,1.5678396,2.8062036,-1.7914459,2.5258195,2.7903934,0.5443366,-1.0951718,-2.8979383,-1.1904113,2.805691,-2.7717383,-0.5746476,1.0951718,2.8872633,-1.3123347,2.824811,1.5066756,1.4716306,-1.5082796,1.4717833,1.4722255,1.4716957
1.6483988,-1.8436971,1.5390543,2.7850528,-1.7666317,2.5112178,2.6698842,0.6206225,-1.0970546,-2.863104,-1.2114815,2.7898324,-2.6715922,-0.6504711,1.0970546,2.8377566,-1.3359743,2.8093643,1.4849881,1.4444805,-1.4809873,1.444536,1.4449823,1.444548
1.6448263,-1.836654,1.5102253,2.7641816,-1.741434,2.4966729,2.5664139,0.69379526,-1.0236441,-2.8299248,-1.2424349,2.7747488,-2.5493298,-0.7235868,1.0236441,2.785975,-1.3307513,2.7921574,1.46662,1.421221,-1.4535688,1.4212765,1.4216802,1.4213576
1.6412495,-1.8292137,1.4830996,2.743603,-1.7163211,2.4821913,2.4468694,0.76290727,-1.0172079,-2.7955687,-1.245137,2.758131,-2.4506238,-0.79163,1.0172079,2.738343,-1.3394823,2.7760167,1.447504,1.3973734,-1.4284484,1.3973428,1.3977522,1.3975071
1.6376692,-1.8214041,1.4561234,2.723293,-1.6910665,2.4677694,2.3491056,0.8276743,-0.9158243,-2.7636175,-1.2636553,2.7426496,-2.32299,-0.8560591,0.9158243,2.6880538,-1.3133888,2.7577293,1.4315307,1.3773515,-1.4042645,1.3773508,1.3777099,1.3775623
1.6340846,-1.8132447,1.4314996,2.7032673,-1.6662352,2.453415,2.2290692,0.88729966,-0.9012825,-2.7302053,-1.2473192,2.72524,-2.2242303,-0.9139779,0.9012825,2.6431663,-1.3064175,2.7408414,1.4151683,1.3571377,-1.3824725,1.3570641,1.3574305,1.35734
1.6304964,-1.8047708,1.4072132,2.683495,-1.6415169,2.4391227,2.1351593,0.9413565,-0.7755318,-2.6998885,-1.2521914,2.709283,-2.091068,-0.9673314,0.7755318,2.5953948,-1.2599137,2.7214923,1.4011933,1.340079,-1.3631177,1.3400632,1.3403738,1.3403636
1.6269037,-1.7960073,1.3858448,2.6639924,-1.6175532,2.4249015,2.0138562,0.9891831,-0.7534224,-2.66791,-1.2168459,2.691067,-1.99133,-1.0129074,0.7534224,2.5541062,-1.2370338,2.7038257,1.3895196,1.3255504,-1.3438464,1.3254765,1.3257959,1.3258212
1.6233073,-1.7869962,1.3649895,2.644723,-1.5939608,2.4107456,1.9223775,1.0304844,-0.6078042,-2.6395998,-1.2073694,2.6745741,-1.8531772,-1.053215,0.6078042,2.5097852,-1.1713306,2.6834776,1.3796761,1.31368,-1.3281418,1.3136891,1.313949,1.3140354
1.6197063,-1.7777665,1.3475131,2.6257036,-1.5714341,2.3966649,1.7995983,1.064767,-0.5789472,-2.6094759,-1.1537402,2.6555767,-1.7519864,-1.0847663,0.5789472,2.4727936,-1.13292,2.665039,1.3699989,1.3022274,-1.3149545,1.302194,1.3024644,1.3025638
1.6161016,-1.7683653,1.3307062,2.6068933,-1.5495307,2.3826518,1.7094342,1.0917661,-0.41870117,-2.5834696,-1.1297383,2.6385143,-1.6099079,-1.1105157,0.41870117,2.4327383,-1.0499364,2.643797,1.3648288,1.2961433,-1.3030356,1.296214,1.2964238,1.2965637
1.6124921,-1.7588243,1.3176179,2.5883093,-1.5289737,2.3687172,1.5853834,1.1112022,-0.38419616,-2.5555658,-1.0592275,2.6187928,-1.5072907,-1.126841,0.38419616,2.4006033,-0.9969595,2.6246247,1.3590714,1.2897379,-1.2945905,1.2897825,1.290004,1.2901348
1.6088789,-1.7491947,1.30533,2.5699067,-1.509276,2.3548532,1.4959679,1.1228592,-0.21508582,-2.5320868,-1.0210733,2.6011515,-1.3630412,-1.1370353,0.21508582,2.3654876,-0.8992551,2.6026285,1.3587278,1.2896138,-1.2866775,1.2897791,1.289941,1.2900909
1.6052607,-1.7395097,1.2969663,2.5517023,-1.4911635,2.3410704,1.371512,1.1266828,-0.1762286,-2.5066955,-0.9357139,2.580794,-1.2594794,-1.1374618,0.1762286,2.338605,-0.8332175,2.5827932,1.3561428,1.2875148,-1.2839963,1.2876704,1.2878451,1.2879648
1.6016389,-1.7298225,1.2895043,2.5336497,-1.4741224,2.3273606,1.2825474,1.1224655,-0.004346001,-2.4858885,-0.88431305,2.5625906,-1.1151295,-1.1316222,0.004346001,2.3089418,-0.72390884,2.5602167,1.3585943,1.2912997,-1.2821779,1.2915875,1.2917057,1.2918231
1.5980121,-1.7201669,1.2860307,2.5157647,-1.4588547,2.313734,1.1587989,1.1104298,0.037409212,-2.4632256,-0.78671104,2.5417144,-1.0114019,-1.1160434,-0.037409212,2.2875295,-0.6468189,2.5398188,1.3588197,1.293117,-1.2855722,1.2934111,1.2935426,1.2936105
1.5943816,-1.710596,1.2835258,2.4980004,-1.4448376,2.3001826,1.070317,1.090441,0.20588697,-2.4451377,-0.7234867,2.522995,-0.8693399,-1.0943074,-0.20588697,2.263633,-0.52947116,2.5168636,1.3658285,1.3025148,-1.2878244,1.3029474,1.3030275,1.3030722
1.5907462,-1.701143,1.2849305,2.4803712,-1.4327244,2.2867157,0.9487229,1.0628812,0.24900723,-2.4253275,-0.61673373,2.5017421,-0.7666078,-1.0631856,-0.24900723,2.2477255,-0.44376364,2.4960282,1.3717766,1.3110965,-1.2940089,1.311551,1.3116443,1.3116223
1.5871072,-1.691859,1.2873356,2.462832,-1.4220016,2.2733257,0.8612214,1.0277253,0.40804264,-2.4099278,-0.54357624,2.4825737,-0.6295564,-1.0262525,-0.40804264,2.2297165,-0.32226512,2.472915,1.3816378,1.3242986,-1.3014724,1.324892,1.324941,1.3248761
1.5834633,-1.6827755,1.293431,2.4453943,-1.41325,2.260021,0.74360156,0.98553103,0.4509639,-2.3930025,-0.43114457,2.4611068,-0.52922577,-0.98052734,-0.4509639,2.219184,-0.23072326,2.4517877,1.3905301,1.336752,-1.3125597,1.3373814,1.3374432,1.337297
1.5798161,-1.6739403,1.3005224,2.428016,-1.4059836,2.246794,0.65773594,0.9363014,0.5948845,-2.3801804,-0.35035318,2.4415789,-0.39993262,-0.92957586,-0.5948845,2.2070029,-0.10914816,2.4287465,1.4028316,1.3532352,-1.3247662,1.3539991,1.3540249,1.3538179
1.5761642,-1.6653818,1.3109535,2.4107065,-1.4006895,2.233652,0.5460423,0.8810547,0.6360767,-2.3660526,-0.23597229,2.4200819,-0.30358702,-0.87104785,-0.6360767,2.2014248,-0.014800387,2.4075036,1.4134953,1.3682631,-1.340958,1.3690755,1.369113,1.3688133
1.572509,-1.657141,1.3223403,2.3934286,-1.3969262,2.2205882,0.4627322,0.8196331,0.75978106,-2.3555698,-0.15016891,2.4003158,-0.18473858,-0.80787253,-0.75978106,2.194773,0.10274106,2.3847742,1.4279981,1.3876138,-1.3570408,1.3885509,1.388562,1.3881859
1.5688498,-1.6492431,1.3365974,2.3761883,-1.3950697,2.2076082,0.35888636,0.7528454,0.79779977,-2.344143,-0.037686583,2.3789585,-0.093979895,-0.7382286,-0.79779977,2.1937466,0.1967329,2.363578,1.4422125,1.4068254,-1.3753566,1.4078219,1.4078429,1.4073662
1.5651873,-1.6417235,1.3517369,2.3589537,-1.3947382,2.1947064,0.27914768,0.6811156,0.8969179,-2.3357553,0.050283533,2.3590713,0.011922799,-0.6649008,-0.8969179,2.192193,0.30623862,2.341387,1.4588752,1.4288256,-1.3940113,1.4299321,1.4299376,1.4293712
1.561521,-1.634602,1.3691764,2.341728,-1.3961833,2.1818864,0.1850227,0.6053971,0.9304636,-2.3267403,0.1570406,2.3380544,0.095431305,-0.58675295,-0.9304636,2.194993,0.3967004,2.3204262,1.475762,1.4511564,-1.4139185,1.4523311,1.4523442,1.4516727
1.557852,-1.6279047,1.3873941,2.3244863,-1.3990959,2.1691437,0.11010099,0.5259665,1.0015244,-2.320081,0.24422292,2.318188,0.18602587,-0.50587225,-1.0015244,2.197879,0.49443522,2.2989936,1.4923033,1.4733179,-1.4359244,1.4745836,1.4745926,1.4738215
1.5541798,-1.6216466,1.4072608,2.3072283,-1.4035941,2.1564798,0.027590958,0.4438132,1.0294632,-2.3131766,0.3416043,2.2976866,0.2606852,-0.42185742,-1.0294632,2.203739,0.5782967,2.2784424,1.5099926,1.4966971,-1.4577285,1.4980373,1.498051,1.4971745
1.5505049,-1.6158446,1.4277759,2.2899375,-1.409453,2.1438918,-0.041362993,0.35944816,1.0700024,-2.307842,0.42504573,2.2779849,0.33411884,-0.33627325,-1.0700024,2.2102594,0.66092664,2.2579675,1.5286942,1.5211055,-1.4791659,1.5225146,1.5225356,1.5215529
1.5468274,-1.6105074,1.4492315,2.2726095,-1.4166524,2.1313794,-0.11076712,0.27387673,1.0913976,-2.3026335,0.5097143,2.2581751,0.39857647,-0.2494081,-1.0913976,2.2182567,0.73533595,2.2379994,1.5432043,1.5413477,-1.5051826,1.5428346,1.5428576,1.5417725
1.5431478,-1.6056417,1.4711837,2.2552366,-1.4250591,2.1189404,-0.17268151,0.18751882,1.1000305,-2.2981799,0.5865783,2.2387815,0.45347616,-0.16203249,-1.1000305,2.2275202,0.8000502,2.2186475,1.5625267,1.5662448,-1.5259172,1.5677751,1.5678167,1.5666227
1.5394663,-1.6012504,1.4933361,2.2378113,-1.4345155,2.1065726,-0.22780475,0.10125209,1.114185,-2.294264,0.6556364,2.2198014,0.50654674,-0.07517674,-1.114185,2.236751,0.8624867,2.1994076,1.577351,1.5866305,-1.5509596,1.5882392,1.5882797,1.5869901
1.5357828,-1.5973307,1.5158169,2.2203338,-1.444985,2.094276,-0.2815797,0.015819736,1.0906591,-2.2902384,0.7233174,2.200847,0.5419607,0.010934497,-1.0906591,2.2477524,0.9071098,2.1813116,1.5948608,1.6093833,-1.5717404,1.6110082,1.6110781,1.6096808
1.532098,-1.5938785,1.537752,2.2027943,-1.4561784,2.0820458,-0.32150987,-0.06790857,1.0971112,-2.2870963,0.77442276,2.1828318,0.58275074,0.094592,-1.0971112,2.257166,0.9554707,2.16294,1.6089176,1.6286316,-1.5952139,1.6303321,1.6303982,1.6289155
1.528412,-1.5908806,1.5598367,2.1852016,-1.4681563,2.0698836,-0.36633295,-0.14932384,1.0423044,-2.283003,0.830637,2.1644485,0.5983747,0.17636645,-1.0423044,2.268823,0.97853607,2.1461976,1.6227187,1.6471549,-1.6163191,1.6488429,1.6489483,1.6473631
1.5247253,-1.5883267,1.5806496,2.1675432,-1.4805086,2.057783,-0.39061233,-0.22762801,1.0408581,-2.2801344,0.86208594,2.147492,0.62631905,0.25392354,-1.0408581,2.2774262,1.0112185,2.1288006,1.6377621,1.6668355,-1.6348766,1.6685935,1.6686922,1.6670356
1.5210377,-1.5861938,1.6014291,2.149836,-1.493391,2.0457466,-0.425845,-0.30218482,0.95674175,-2.2755034,0.9049609,2.1297913,0.6224781,0.32847327,-0.95674175,2.2886505,1.0120231,2.1134648,1.649472,1.6825895,-1.6531795,1.6843063,1.684453,1.6827027
1.5173503,-1.5844656,1.6202567,2.1320655,-1.5062865,2.0337665,-0.43455914,-0.37225983,0.94746536,-2.2723866,0.91575044,2.1139605,0.6374432,0.39716956,-0.94746536,2.2954621,1.0279784,2.0971234,1.6610938,1.6981361,-1.6697716,1.699914,1.7000517,1.6982465
1.5136622,-1.5831106,1.6388689,2.1142566,-1.5194409,2.0218468,-0.4598722,-0.43732718,0.83704525,-2.2667675,0.94388837,2.097036,0.6151016,0.46189803,-0.83704525,2.3051996,1.0066105,2.083201,1.6690948,1.7093518,-1.6855744,1.7110603,1.7112534,1.709367
1.5099751,-1.5821068,1.654919,2.0963926,-1.5322485,2.0099783,-0.45358318,-0.49687296,0.82027197,-2.2629285,0.9337547,2.0823529,0.6172706,0.5194216,-0.82027197,2.3093553,1.0053833,2.0679562,1.6766492,1.7199831,-1.6995842,1.721741,1.721923,1.7200009
1.5062877,-1.5814154,1.6705799,2.0785053,-1.5450363,1.9981661,-0.46877468,-0.550214,0.68747085,-2.2559226,0.94628304,2.0662718,0.57782954,0.57201034,-0.68747085,2.316593,0.9627139,2.0554113,1.6816258,1.7272623,-1.7110702,1.7289245,1.7291672,1.7271798
1.5026017,-1.5810096,1.6831592,2.0605772,-1.5571318,1.9864001,-0.44833153,-0.5967832,0.66378725,-2.2508392,0.91570485,2.052745,0.567747,0.61611694,-0.66378725,2.3172195,0.94445336,2.041287,1.6863824,1.734156,-1.7201899,1.7358538,1.736084,1.7340814
1.4989163,-1.5808432,1.6951891,2.0426452,-1.568931,1.9746861,-0.4535944,-0.6364462,0.5133196,-2.2420807,0.9123015,2.0375578,0.5132733,0.65470934,-0.5133196,2.3210454,0.88210696,2.03004,1.6868008,1.7358919,-1.728045,1.7374704,1.7377645,1.7357155
1.4952326,-1.5808864,1.7037274,2.0246918,-1.5797188,1.9630136,-0.42044356,-0.6688828,0.4835605,-2.2354088,0.8624837,2.0251253,0.4919421,0.6841691,-0.4835605,2.317579,0.84756774,2.0170012,1.6880747,1.7382983,-1.732202,1.7398963,1.7401768,1.7381345
1.4915496,-1.5810895,1.7115752,2.006758,-1.5899463,1.9513892,-0.41628593,-0.6936171,0.3207564,-2.224636,0.8433926,2.0108445,0.424962,0.7075374,-0.3207564,2.3172584,0.76786125,2.0069256,1.6840086,1.7345237,-1.7357992,1.7359824,1.7363279,1.73426
1.487869,-1.5814195,1.7156452,1.988826,-1.5988805,1.9398019,-0.3722128,-0.7106307,0.28595078,-2.2159975,0.77621907,1.999436,0.39364663,0.7211829,-0.28595078,2.3091428,0.71836257,1.9949232,1.6819834,1.732607,-1.7343428,1.7340682,1.7343996,1.73236
1.4841895,-1.5818236,1.7189077,1.9709399,-1.6070117,1.9282589,-0.35930312,-0.7194741,0.1165837,-2.2029893,0.7422282,1.9860586,0.31704018,0.72837275,-0.1165837,2.3040063,0.6242224,1.9858685,1.6757051,1.72562,-1.731137,1.7269267,1.7273215,1.7252786
1.4805127,-1.5822667,1.71824,1.9530827,-1.6136156,1.9167491,-0.30644917,-0.7201878,0.07795178,-2.19206,0.66019464,1.9755807,0.27732444,0.7256423,-0.07795178,2.2908685,0.56161344,1.9748209,1.6690153,1.7180346,-1.7252796,1.7193264,1.7197067,1.7177137
1.4768373,-1.5826949,1.716676,1.9352996,-1.6192038,1.9052802,-0.28571692,-0.71291804,-0.09197458,-2.1767075,0.61261773,1.9630684,0.19419767,0.7164829,0.09197458,2.2804961,0.45647222,1.9665948,1.6586533,1.7060063,-1.7172092,1.7071335,1.7075733,1.7055998
1.4731647,-1.5830735,1.711169,1.9175752,-1.6230862,1.8938415,-0.22634335,-0.6977041,-0.13308333,-2.1633558,0.51874137,1.9533687,0.14788392,0.69774735,0.13308333,2.2622654,0.38305727,1.9563764,1.6470518,1.6925552,-1.707372,1.6936505,1.6940757,1.692172
1.4694937,-1.5833503,1.7047081,1.8999537,-1.6257776,1.8824406,-0.19900829,-0.6746912,-0.2975447,-2.1456442,0.459362,1.9416578,0.06162786,0.6727057,0.2975447,2.246449,0.2707276,1.948762,1.6331285,1.6760938,-1.6942894,1.6770205,1.6774987,1.6756369
1.4658259,-1.5834912,1.694431,1.8824216,-1.6266465,1.8710676,-0.13571154,-0.6440184,-0.33968008,-2.129759,0.35707077,1.9325829,0.010790741,0.63852,0.33968008,2.2231178,0.18918972,1.9392396,1.6180655,1.6583166,-1.6795069,1.6591955,1.6596593,1.6578851
1.4621598,-1.5834464,1.6831762,1.8650211,-1.6261926,1.8597298,-0.103207804,-0.60604167,-0.4928476,-2.10974,0.2880842,1.9215926,-0.07512606,0.59850097,0.4928476,2.2018092,0.073729865,1.9320084,1.6008624,1.6378037,-1.6618265,1.6385163,1.6390241,1.637313
1.4584966,-1.5831844,1.6683673,1.847741,-1.6238655,1.8484186,-0.03867625,-0.56115955,-0.53452796,-2.0913422,0.18109423,1.9129615,-0.12836577,0.5502339,0.53452796,2.1736474,-0.0129725505,1.9230167,1.5812186,1.6146942,-1.6440071,1.615345,1.6158389,1.61423
1.4548353,-1.5826603,1.6525911,1.8306199,-1.6201317,1.8371406,-0.0024283042,-0.50966567,-0.67095655,-2.0691779,0.105021305,1.9025832,-0.21064329,0.49661976,0.67095655,2.146985,-0.12739956,1.915933,1.5626317,1.592164,-1.6207972,1.5926569,1.593184,1.5916572
1.4511769,-1.5818452,1.6336493,1.8136494,-1.6145416,1.8258886,0.06076583,-0.4520111,-0.7107048,-2.0483341,-0.0027917975,1.8942178,-0.26410913,0.43590277,0.7107048,2.1143599,-0.21613044,1.9073042,1.539815,1.5652703,-1.5995921,1.5656899,1.5662034,1.5647901
1.4475204,-1.5807003,1.6137851,1.7968632,-1.6075119,1.8146685,0.09912148,-0.38882342,-0.8255459,-2.0242517,-0.08318896,1.8843325,-0.33955255,0.370697,0.8255459,2.0827231,-0.3254105,1.900127,1.5169272,1.5379566,-1.5749887,1.5382328,1.5387672,1.5374521
1.4438665,-1.5792015,1.5912563,1.7802556,-1.5987092,1.8034749,0.15847026,-0.32061395,-0.86194545,-2.0011733,-0.18793413,1.8760357,-0.39110416,0.299812,0.86194545,2.0462372,-0.4129714,1.8916757,1.4948952,1.5113928,-1.5477369,1.5115874,1.5121084,1.5109141
1.4402144,-1.5773177,1.5678828,1.7638539,-1.5884861,1.7923124,0.1973032,-0.24805592,-0.9511047,-1.975488,-0.2697524,1.8665073,-0.45677057,0.22541772,0.9511047,2.0101848,-0.51318055,1.8841728,1.4691865,1.4809369,-1.5216873,1.481008,1.4815365,1.4804533
1.4365646,-1.5750301,1.5424403,1.7476559,-1.5766371,1.7811775,0.25038493,-0.17178419,-0.98285043,-1.9504548,-0.36765683,1.8580891,-0.5042998,0.14694174,0.98285043,1.9705623,-0.5964223,1.875715,1.4457761,1.4527069,-1.4920409,1.452691,1.4532067,1.4522469
1.4329164,-1.5723163,1.5162612,1.7316816,-1.5634377,1.7700738,0.28802058,-0.09248017,-1.043147,-1.9235398,-0.4479534,1.8487749,-0.5575958,0.06607122,1.043147,1.9308109,-0.6839698,1.8676711,1.4203446,1.4223739,-1.4630312,1.4222592,1.4227684,1.4219284
1.42927,-1.5691636,1.4886831,1.7159318,-1.5488179,1.7589998,0.332662,-0.010912514,-1.0690923,-1.8969058,-0.53549904,1.8400548,-0.59922904,-0.017162606,1.0690923,1.8888911,-0.7599043,1.8590274,1.3945526,1.3916464,-1.4336209,1.3914425,1.3919399,1.3912219
1.4256252,-1.5655588,1.4605029,1.7004187,-1.5329663,1.7479576,0.36763987,0.07228664,-1.0983571,-1.869181,-0.6113938,1.8308084,-0.63816243,-0.10157486,1.0983571,1.8462936,-0.83165157,1.85025,1.3706311,1.3628358,-1.402104,1.3625617,1.3630382,1.3624446
1.4219817,-1.5614958,1.4316436,1.6851461,-1.5159504,1.7369478,0.40215665,0.1562037,-1.1175594,-1.8413606,-0.68543285,1.8216203,-0.6722755,-0.1865589,1.1175594,1.8030014,-0.8975536,1.8412527,1.345268,1.3325874,-1.3718339,1.3322253,1.3326912,1.3322136
1.4183394,-1.5569714,1.4023387,1.670118,-1.4978656,1.7259711,0.43302116,0.24029982,-1.1147317,-1.8132805,-0.7542063,1.8122988,-0.6952601,-0.2714522,1.1147317,1.7585143,-0.9509289,1.8315815,1.3202139,1.3028135,-1.3421829,1.3024124,1.302844,1.3024913
1.4146979,-1.551986,1.3730994,1.6553411,-1.4789147,1.7150301,0.4559454,0.3235394,-1.1264888,-1.7847335,-0.8120743,1.802499,-0.72042876,-0.35517496,1.1264888,1.71481,-1.0044317,1.8220819,1.2955531,1.2734886,-1.3125037,1.2730033,1.2734259,1.2731794
1.4110572,-1.5465461,1.3435874,1.640811,-1.4590958,1.7041241,0.4813742,0.4055966,-1.0916572,-1.7567551,-0.871259,1.7929696,-0.72644913,-0.43757978,1.0916572,1.6694276,-1.0375179,1.8113967,1.2735116,1.2470537,-1.2822735,1.2465616,1.2469378,1.2468122
1.4074168,-1.5406588,1.3148836,1.6265372,-1.4387403,1.6932575,0.49166337,0.48524612,-1.0955398,-1.7279581,-0.91086364,1.7824436,-0.74164927,-0.5170106,1.0955398,1.6263125,-1.0766947,1.8012649,1.2491499,1.2184016,-1.2552787,1.2178321,1.2182009,1.2181683
1.403777,-1.5343403,1.2860898,1.6125067,-1.417749,1.6824281,0.5106818,0.5622085,-1.0299335,-1.7005693,-0.95832753,1.7725751,-0.7304205,-0.59387255,1.0299335,1.5811236,-1.0882897,1.7894769,1.2295964,1.1949201,-1.2266159,1.194376,1.194688,1.1947683
1.4001367,-1.5276043,1.2588181,1.5987316,-1.3965697,1.6716423,0.5078676,0.6353396,-1.0258029,-1.6720337,-0.97821474,1.7612313,-0.7349849,-0.6661274,1.0258029,1.5395833,-1.1117166,1.7786096,1.2070513,1.1685961,-1.2023749,1.1679838,1.1682907,1.1684479
1.3964967,-1.5204761,1.2316425,1.585191,-1.3750103,1.6608965,0.51961297,0.704468,-0.93176705,-1.6456833,-1.0122311,1.7509159,-0.70678157,-0.7347417,0.93176705,1.4956231,-1.1013794,1.7656809,1.1922864,1.1504941,-1.1744554,1.1499379,1.1501794,1.1504383
1.3928555,-1.5129753,1.2066487,1.5718986,-1.3536185,1.6501983,0.5036735,0.76848775,-0.9197928,-1.6178993,-1.0116389,1.7386998,-0.70044124,-0.7972546,0.9197928,1.4565716,-1.108191,1.7540079,1.1726726,1.1277343,-1.1532793,1.1271205,1.1273597,1.1276768
1.3892142,-1.5051352,1.1819329,1.5588267,-1.3321164,1.6395433,0.5075884,0.82731014,-0.80069476,-1.5930051,-1.0309505,1.7278488,-0.65612435,-0.8551692,0.80069476,1.4148479,-1.0762535,1.7399435,1.156796,1.1092175,-1.133283,1.1086884,1.1088561,1.1092609
1.3855714,-1.4969807,1.1599807,1.5459905,-1.3111323,1.62894,0.47888532,0.87991965,-0.78133297,-1.5664439,-1.0098332,1.7147404,-0.63893396,-0.9056919,0.78133297,1.3791227,-1.0661656,1.7274263,1.1432999,1.0933077,-1.1131988,1.092733,1.0929013,1.0933444
1.3819278,-1.4885517,1.1384776,1.5333558,-1.2903118,1.6183828,0.47462827,0.9263146,-0.641455,-1.5433781,-1.0136913,1.7032868,-0.5799148,-0.95082897,0.641455,1.3405704,-1.0137246,1.7122753,1.1334046,1.0815542,-1.0950686,1.0810889,1.081182,1.0816964
